,pred,true
0,2.787642002105713,8.408660888671875
1,4.727344512939453,6.0705389976501465
2,4.318633556365967,5.186452865600586
3,0.6862363815307617,7.7558465003967285
4,4.356712341308594,4.070832252502441
5,1.9218151569366455,4.834070205688477
6,5.453066349029541,4.0201005935668945
7,3.9119560718536377,7.237722396850586
8,2.5219979286193848,3.1394710540771484
9,1.7215806245803833,10.567473411560059
10,4.780154705047607,41.893592834472656
11,3.9277701377868652,9.859501838684082
12,4.23444938659668,5.590808868408203
13,1.436203956604004,7.8452911376953125
14,3.799832582473755,1.550567865371704
15,3.8979249000549316,4.7907633781433105
16,1.262299656867981,20.820322036743164
17,0.6914210319519043,4.883885383605957
18,7.110053539276123,14.571948051452637
19,2.7037956714630127,3.7080986499786377
20,2.1263375282287598,5.981576919555664
21,3.0796945095062256,4.09995698928833
22,4.364074230194092,2.9445106983184814
23,5.062511444091797,2.3566009998321533
24,2.1829936504364014,1.134803295135498
25,2.7357141971588135,3.2501301765441895
26,4.407063007354736,5.748447895050049
27,3.219888210296631,1.574803113937378
28,2.6076695919036865,4.241871356964111
29,6.358037948608398,2.9755704402923584
30,0.8050650954246521,22.62955665588379
31,0.48936527967453003,16.50301170349121
32,3.3705925941467285,7.875255584716797
33,3.5821495056152344,6.850018501281738
34,1.2544026374816895,5.221523284912109
35,5.019092559814453,6.817794322967529
36,2.7878527641296387,5.4964680671691895
37,1.2126580476760864,6.862475872039795
38,5.6914472579956055,18.407732009887695
39,5.568686008453369,5.104124069213867
40,1.2940129041671753,5.528985500335693
41,6.7447075843811035,4.0089802742004395
42,4.1251444816589355,6.756300449371338
43,3.258596420288086,3.550443172454834
44,5.072225093841553,6.867424011230469
45,4.068310260772705,8.544452667236328
46,0.904658317565918,12.779553413391113
47,4.613093376159668,5.849834442138672
48,1.5664793252944946,3.960866928100586
49,3.9895734786987305,3.109114646911621
50,4.149474143981934,7.828707695007324
51,5.476434707641602,5.289186000823975
52,2.396522283554077,4.846370220184326
53,3.0906569957733154,6.261544704437256
54,8.2965726852417,6.183718204498291
55,5.749481678009033,5.921714782714844
56,3.7339284420013428,6.774149417877197
57,2.694906711578369,5.30166482925415
58,5.622640132904053,6.3023881912231445
59,2.6735291481018066,1.150628924369812
60,2.077558755874634,6.654688358306885
61,1.2127209901809692,9.014287948608398
62,3.8628480434417725,10.42318058013916
63,2.592345714569092,5.120983123779297
64,2.364570140838623,5.526846408843994
65,5.4271345138549805,6.540863990783691
66,5.304915904998779,5.963384628295898
67,2.131568431854248,4.219231128692627
68,1.889672040939331,5.362217903137207
69,0.6398412585258484,6.684492111206055
70,6.142447471618652,5.1547722816467285
71,4.10817813873291,5.542315483093262
72,1.7747257947921753,7.656381130218506
73,2.221135377883911,5.235053539276123
74,6.348115921020508,5.955571174621582
75,4.031294345855713,6.308750152587891
76,2.046116352081299,7.368110656738281
77,2.4802258014678955,5.287368297576904
78,1.2208833694458008,6.855419158935547
79,5.681331634521484,18.46381187438965
80,2.7754318714141846,15.61158275604248
81,1.6005804538726807,8.836264610290527
82,2.820892810821533,6.0070881843566895
83,0.740319550037384,6.06943416595459
84,4.579122066497803,5.8551435470581055
85,2.0080058574676514,5.7887115478515625
86,2.1512362957000732,5.328644275665283
87,2.508884906768799,4.573205471038818
88,1.4432228803634644,4.886391639709473
89,4.265219688415527,24.712717056274414
90,1.7656409740447998,4.987157821655273
91,1.9953463077545166,4.8128981590271
92,1.6737594604492188,5.294086456298828
93,5.01530122756958,4.641879081726074
94,2.5084071159362793,18.561485290527344
95,3.325554132461548,3.7271015644073486
96,2.0245654582977295,18.597732543945312
97,0.5029899477958679,10.035626411437988
98,2.392291307449341,6.799020767211914
99,4.888607025146484,10.07353687286377
100,0.9473822712898254,15.888147354125977
101,2.4636874198913574,27.111291885375977
102,3.689330577850342,3.573024034500122
103,4.170032978057861,3.6961746215820312
104,2.060694694519043,8.227744102478027
105,1.450643539428711,4.4860148429870605
106,4.530999660491943,20.362449645996094
107,3.3899409770965576,3.478986978530884
108,1.6166576147079468,7.1242828369140625
109,5.893006324768066,6.885866641998291
110,1.7657251358032227,4.315273761749268
111,0.7331331968307495,5.127678871154785
112,2.385753631591797,12.98448371887207
113,1.1860129833221436,10.008007049560547
114,2.8800714015960693,4.815216064453125
115,5.04099178314209,12.068549156188965
116,1.3449779748916626,5.951495170593262
117,0.5674154758453369,9.65670394897461
118,4.482270240783691,5.255965232849121
119,3.642110586166382,41.11842346191406
120,4.19067907333374,10.51082706451416
121,3.9728899002075195,4.5285749435424805
122,3.042907238006592,9.471490859985352
123,2.962998628616333,9.066183090209961
124,3.877218008041382,9.431293487548828
125,5.393490791320801,9.711566925048828
126,1.397323489189148,7.504971504211426
127,5.668231010437012,4.192256927490234
128,5.874489784240723,4.4860148429870605
129,4.260313034057617,4.102900505065918
130,1.6182961463928223,11.988251686096191
131,2.463742256164551,6.394679069519043
132,7.651572227478027,5.238619327545166
133,2.826288938522339,21.26076316833496
134,1.3545863628387451,4.781371593475342
135,4.465991020202637,9.594627380371094
136,2.899186372756958,7.325470447540283
137,5.265954494476318,16.469039916992188
138,3.0755724906921387,4.351041793823242
139,8.309419631958008,4.499943733215332
140,3.233492612838745,8.459163665771484
141,1.2769829034805298,13.448090553283691
142,0.8893123865127563,30.674846649169922
143,2.6078402996063232,29.197080612182617
144,2.2663021087646484,18.58563232421875
145,3.3482837677001953,39.79307556152344
146,0.9510143995285034,15.392903327941895
